http://www.russianspaceweb.com/plesetsk_rockot.html,Rockot launch facility in Plesetsk,en,38.887833,1.0118569,20170728044733',Yes
http://www.asc-csa.gc.ca/fra/astronomie/auroramax/default.asp,Les aurores boréales - Agence spatiale canadienne,fr,22.132502,1.0116576,20170728044733',No
https://pdsmgmt.gsfc.nasa.gov/technology.html,PDS Project Office - Technology,et,19.000765,1.03,20170728044733',Yes
http://www.asc-csa.gc.ca/eng/astronomy/auroramax/solar-activity.asp,The Violent Sun: Types of Solar Activity and Solar Maximum - Canadian Space Agency,en,22.132502,1.0116576,20170728044733',Yes
http://www.asc-csa.gc.ca/eng/satellites/neossat/default.asp,NEOSSat: Canada's Sentinel in the Sky - Canadian Space Agency,en,33.99617,1.0140864,20170728044733',Yes
http://www.esa.int/Our_Activities/Human_Spaceflight/Research,Research / Human Spaceflight / Our Activities / ESA,en-GB,28.252062,1.0404081,20170728044733',No
http://www.asc-csa.gc.ca/eng/sciences/osteo.asp,Studying bone loss in space with OSTEO - Canadian Space Agency,en,17.919579,1.0110241,20170728044733',No
http://www.russianspaceweb.com/sputnik.html,Sputnik,en,33.354588,1.1006049,20170728044733',Yes
http://sbntools.psi.edu/ferret/PropertySearch/familyForm.action,Small Bodies Node - Ferret,en,18.94055,1.102,20170728044733',Yes
http://asc-csa.gc.ca/eng/satellites/jwst/,James Webb Space Telescope - Canadian Space Agency,en,16.088722,1.02,20170728044733',Yes
http://www.esa.int/Our_Activities/Human_Spaceflight/Research/Saving_time_in_space,Saving time in space / Research / Human Spaceflight / Our Activities / ESA,en-GB,30.083359,1.0273786,20170728044733',No
https://jwst.nasa.gov/faqLite.html,The James Webb Space Telescope,en,16.088722,1.02,20170728044733',Yes
http://www.esa.int/Our_Activities/Human_Spaceflight/Astronauts/ATV_training,ATV training / Astronauts / Human Spaceflight / Our Activities / ESA,en-GB,22.75817,1.0130296,20170728044733',No
http://www.esa.int/Our_Activities/Human_Spaceflight/Astronauts/Advanced_training,Advanced training / Astronauts / Human Spaceflight / Our Activities / ESA,en-GB,22.75817,1.0130296,20170728044733',No
https://jwst.nasa.gov/teachers.html,For Educators JWST/NASA,en,16.088722,1.06,20170728044733',Yes
http://www.russianspaceweb.com/semenov.html,Yuri Semenov,en,37.633896,1.0545312,20170728044733',No
https://jwst.nasa.gov/birth.html,Birth of Stars & Protoplanetary Systems - NASA JWST,en,16.088722,1.02,20170728044733',Yes
https://pdsmgmt.gsfc.nasa.gov/nodes.html,PDS Project Office - Nodes,en,19.000765,1.06,20170728044733',Yes
https://pds.nasa.gov/tools/archiving.shtml,PDS: Archive Preparation Guide,en,9.462916,1.045,20170728052544',Yes
https://jwst.nasa.gov/publications.html,Publications For Scientists JWST/NASA,en,17.776472,1.0206,20170728052544',Yes
https://plus.google.com/+PopularMechanics/posts,null,lt,8.297877,1.7023927,20170728052544',No
http://www.esa.int/Our_Activities/Human_Spaceflight/Research/Monitoring_the_airways/(print),Monitoring the airways / Research / Human Spaceflight / Our Activities / ESA,en-GB,26.116592,1.0133426,20170728052544',No
http://m.esa.int/Our_Activities/Human_Spaceflight/Research/Parabolic_flights,Parabolic flights / Research / Human Spaceflight / Our Activities / ESA mobile,en-GB,27.394249,1.0128316,20170728052544',No
https://pdsmgmt.gsfc.nasa.gov/converters/cdf_to_pds/CDF_to_PDS_Guide.doc,Proposal of a,en,12.163341,1.0312121,20170728052544',No
http://aviationweek.com/store,Aviation Week - Store | Aviation Week,en,13.168049,1.0137147,20170728052544',No
http://asc-csa.gc.ca/fra/satellites/jwst/default.asp,Le télescope spatial James Webb - Agence spatiale canadienne,fr,18.89997,1.0145714,20170728052544',Yes
https://www.jpl.nasa.gov/edu/news/2015/11/4/so-you-want-to-be-an-astronaut/,So You Want to Be an Astronaut? - Career Guidance | NASA/JPL Edu,en,8.6531515,2.1321502,20170728052544',No
http://aviationweek.com/program-management-corner,Program Management Corner | Aviation Week,en,13.168049,1.0137147,20170728052544',No
http://aviationweek.com/connected-aerospace,Connected Aerospace | Aviation Week,en,13.168049,1.0137147,20170728052544',No
https://pdsmgmt.gsfc.nasa.gov/converters/pds_to_cdf/BUILDING.txt,null,en,12.163341,1.0312121,20170728052544',No
http://asc-csa.gc.ca/eng/satellites/jwst/crest.asp,The James Webb Space Telescope: Canada's Crest - Canadian Space Agency,en,18.89997,1.0145714,20170728052544',Yes
http://asc-csa.gc.ca/eng/about/mission.asp,Mission and Mandate - Canadian Space Agency,en,18.89997,1.0145714,20170728052544',Yes
https://pds.nasa.gov/pds4/pdart/simplex.shtml,PDS: PDS Version 4 Response to PDART,en,11.57275,1.0295652,20170728052544',Yes
http://m.esa.int/Our_Activities/Human_Spaceflight/Research/Hypergravity,Hypergravity / Research / Human Spaceflight / Our Activities / ESA mobile,en-GB,28.478235,1.013338,20170728052544',No
https://pds.nasa.gov/pds4/index.html,null,lt,10.8694725,1.0297827,20170728052544',Yes
https://pds.nasa.gov/tools/data-search/,PDS: Data Search,en,11.045292,1.0445652,20170728052544',Yes
http://www.esa.int/Our_Activities/Human_Spaceflight/Astronauts/Advanced_training/(print),Advanced training / Astronauts / Human Spaceflight / Our Activities / ESA,en-GB,27.161118,1.0125065,20170728052544',No
https://pds.nasa.gov/related/related-sites.shtml,PDS: Related Sites,en,11.045292,1.0445652,20170728052544',Yes
http://www.esa.int/Our_Activities/Human_Spaceflight/Research/Sounding_rockets/(print),Sounding rockets / Research / Human Spaceflight / Our Activities / ESA,en-GB,26.376276,1.012996,20170728052544',No
https://pds.nasa.gov/about/about.shtml,PDS: About the PDS,en,11.045292,1.0445652,20170728052544',Yes
http://asc-csa.gc.ca/eng/satellites/disasters.asp,Natural Disasters - Canadian Space Agency,en,18.89997,1.0145714,20170728052544',No
https://pds.nasa.gov/tools/nasa-view.shtml,PDS: NASAView Image Display Software,en,9.900079,1.0303699,20170728054629',Yes
http://www.bbc.co.uk/iwonder,BBC iWonder,en-gb,7.443363,1.0522516,20170728054629',No
http://m.esa.int/Our_Activities/Human_Spaceflight/Bedrest_studies/New_bedrest_adventure_adds_artificial_gravity,New bedrest adventure adds artificial gravity / Bedrest studies / Human Spaceflight / Our Activities,en-GB,19.467737,1.016026,20170728054629',No
http://www.esa.int/About_Us/EAC/Space_Medicine_Office,Space Medicine Office / EAC / About Us / ESA,en-GB,14.762877,1.0161748,20170728054629',No
http://www.airspacemag.com/author/anatoly-zak/,Articles by Anatoly Zak | Air & Space Magazine,en,13.736215,1.0203938,20170728054629',No
http://www.popularmechanics.com/technology/,New Technology News - Latest Tech News & Industry Updates,en,8.64366,1.234131,20170728054629',No
http://www.bbc.co.uk/news/uk,UK - BBC News,en-GB,7.443363,1.0522516,20170728054629',No
http://www.esa.int/Education/Teach_with_Rosetta/Rosetta_images2,Rosetta images / Teach with Rosetta / Education / ESA,en-GB,13.713283,1.0134935,20170728054629',Yes
https://curator.jsc.nasa.gov/lunar/index.cfm,Lunar Rocks and Soils from Apollo Missions,en,10.959979,2,20170728054629',Yes
http://www.esa.int/Education/Teach_with_Rosetta/Rosetta_and_Education,Rosetta and Education / Teach with Rosetta / Education / ESA,en-GB,13.713283,1.0134935,20170728054629',Yes
https://pds.nasa.gov/pds4/pdart/PDART_Others_Contacts.pdf,PDART_Others_Contacts.xls,en,8.344205,1.0208913,20170728054629',Yes
http://www.esa.int/spaceinvideos/Videos/2016,Space in Videos - 2016,en-GB,13.172729,1.0235105,20170728054629',Yes
http://asc-csa.gc.ca/eng/about/faqs_dfl.asp,David Florida Laboratory FAQ - Canadian Space Agency,en,19.331377,1.0940518,20170728054629',Yes
http://asc-csa.gc.ca/eng/blog/2017/06/01/25-exceptional-photos-from-space-by-astronaut-thomas-pesquet.asp,25 exceptional photos from space by astronaut Thomas Pesquet - Canadian Space Agency,en,19.361849,1.032039,20170728054629',No
http://www.esa.int/Education/Drop_Your_Thesis/About_Drop_Your_Thesis,About Drop Your Thesis! / Drop Your Thesis! / Education / ESA,en-GB,18.26161,1.083334,20170728054629',No
https://curator.jsc.nasa.gov/dust/index.cfm,Cosmic Dust Samples at Astromaterials Curation,en,10.959979,2,20170728054629',Yes
https://www.jpl.nasa.gov/edu/teach/activity/pi-in-the-sky-4/,Pi in the Sky 4 Activity | NASA/JPL Edu,en,6.836889,1.2234529,20170728054629',No
